Seq,Host,Starttime,JobRuntime,Send,Receive,Exitval,Signal,Command,V1,V2,Stdout,Stderr
51,:,1669914490.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Bulgaria/pcnf/5_43.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Bulgaria/pcnf/5_43.cnf,,"bash: line 1: 603007 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Bulgaria/pcnf/5_43.cnf >> /dev/null
120.290_119.917_0.086
"
52,:,1669914490.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Bulgaria/pcnf/68_41.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Bulgaria/pcnf/68_41.cnf,,"bash: line 1: 603010 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Bulgaria/pcnf/68_41.cnf >> /dev/null
120.304_119.881_0.121
"
47,:,1669914490.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Bulgaria/pcnf/112_69.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Bulgaria/pcnf/112_69.cnf,,"bash: line 1: 602989 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Bulgaria/pcnf/112_69.cnf >> /dev/null
120.324_119.920_0.083
"
48,:,1669914490.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Bulgaria/pcnf/39_1.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Bulgaria/pcnf/39_1.cnf,,"bash: line 1: 602994 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Bulgaria/pcnf/39_1.cnf >> /dev/null
120.341_119.892_0.111
"
53,:,1669914490.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Bulgaria/pcnf/49_95.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Bulgaria/pcnf/49_95.cnf,,"bash: line 1: 603014 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Bulgaria/pcnf/49_95.cnf >> /dev/null
120.324_119.866_0.136
"
46,:,1669914490.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Bulgaria/pcnf/5_49.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Bulgaria/pcnf/5_49.cnf,,"bash: line 1: 602986 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Bulgaria/pcnf/5_49.cnf >> /dev/null
120.380_119.906_0.096
"
85,:,1669914492.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Austria/pcnf/120_56.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Austria/pcnf/120_56.cnf,,"bash: line 1: 603143 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Austria/pcnf/120_56.cnf >> /dev/null
120.341_119.912_0.090
"
86,:,1669914492.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Austria/pcnf/31_69.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Austria/pcnf/31_69.cnf,,"bash: line 1: 603147 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Austria/pcnf/31_69.cnf >> /dev/null
120.334_119.917_0.085
"
87,:,1669914492.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Austria/pcnf/186_179.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Austria/pcnf/186_179.cnf,,"bash: line 1: 603151 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Austria/pcnf/186_179.cnf >> /dev/null
120.299_119.918_0.084
"
89,:,1669914492.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Austria/pcnf/106_174.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Austria/pcnf/106_174.cnf,,"bash: line 1: 603159 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Austria/pcnf/106_174.cnf >> /dev/null
120.333_119.891_0.112
"
90,:,1669914493.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Austria/pcnf/121_181.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Austria/pcnf/121_181.cnf,,"bash: line 1: 603165 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Austria/pcnf/121_181.cnf >> /dev/null
120.292_119.885_0.118
"
128,:,1669914613.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/France/pcnf/446_935.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/France/pcnf/446_935.cnf,,"0.178_0.149_0.029
"
91,:,1669914493.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Austria/pcnf/3_156.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Austria/pcnf/3_156.cnf,,"bash: line 1: 603170 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Austria/pcnf/3_156.cnf >> /dev/null
120.321_119.900_0.102
"
92,:,1669914493.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Austria/pcnf/52_60.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Austria/pcnf/52_60.cnf,,"bash: line 1: 603174 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Austria/pcnf/52_60.cnf >> /dev/null
120.340_119.871_0.132
"
93,:,1669914494.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Austria/pcnf/157_131.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Austria/pcnf/157_131.cnf,,"bash: line 1: 603180 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Austria/pcnf/157_131.cnf >> /dev/null
120.311_119.892_0.109
"
94,:,1669914495.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Austria/pcnf/157_43.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Austria/pcnf/157_43.cnf,,"bash: line 1: 603186 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Austria/pcnf/157_43.cnf >> /dev/null
120.280_119.897_0.104
"
133,:,1669914615.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Georgia/pcnf/2_1.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Georgia/pcnf/2_1.cnf,,"0.040_0.023_0.017
"
134,:,1669914615.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Georgia/pcnf/4_1.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Georgia/pcnf/4_1.cnf,,"0.030_0.016_0.015
"
135,:,1669914615.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Georgia/pcnf/2_3.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Georgia/pcnf/2_3.cnf,,"0.036_0.023_0.013
"
136,:,1669914615.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Georgia/pcnf/3_0.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Georgia/pcnf/3_0.cnf,,"0.032_0.015_0.017
"
137,:,1669914615.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Georgia/pcnf/0_1.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Georgia/pcnf/0_1.cnf,,"0.031_0.019_0.012
"
113,:,1669914496.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Finland/pcnf/87_100.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Finland/pcnf/87_100.cnf,,"bash: line 1: 603264 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Finland/pcnf/87_100.cnf >> /dev/null
120.344_119.926_0.074
"
114,:,1669914611.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Finland/pcnf/23_83.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Finland/pcnf/23_83.cnf,,"bash: line 1: 603513 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Finland/pcnf/23_83.cnf >> /dev/null
120.361_119.896_0.105
"
116,:,1669914611.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Finland/pcnf/317_115.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Finland/pcnf/317_115.cnf,,"bash: line 1: 603520 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Finland/pcnf/317_115.cnf >> /dev/null
120.367_119.873_0.130
"
118,:,1669914611.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Finland/pcnf/53_236.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Finland/pcnf/53_236.cnf,,"bash: line 1: 603528 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Finland/pcnf/53_236.cnf >> /dev/null
120.344_119.862_0.142
"
115,:,1669914611.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Finland/pcnf/217_48.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Finland/pcnf/217_48.cnf,,"bash: line 1: 603517 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Finland/pcnf/217_48.cnf >> /dev/null
120.387_119.873_0.131
"
117,:,1669914611.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Finland/pcnf/298_117.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Finland/pcnf/298_117.cnf,,"bash: line 1: 603526 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Finland/pcnf/298_117.cnf >> /dev/null
120.359_119.905_0.099
"
119,:,1669914611.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Finland/pcnf/189_203.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Finland/pcnf/189_203.cnf,,"bash: line 1: 603533 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Finland/pcnf/189_203.cnf >> /dev/null
120.347_119.893_0.108
"
120,:,1669914611.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Finland/pcnf/119_134.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Finland/pcnf/119_134.cnf,,"bash: line 1: 603536 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Finland/pcnf/119_134.cnf >> /dev/null
120.356_119.873_0.132
"
121,:,1669914611.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Finland/pcnf/71_98.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Finland/pcnf/71_98.cnf,,"bash: line 1: 603541 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Finland/pcnf/71_98.cnf >> /dev/null
120.352_119.886_0.120
"
122,:,1669914611.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Finland/pcnf/26_232.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Finland/pcnf/26_232.cnf,,"bash: line 1: 603544 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Finland/pcnf/26_232.cnf >> /dev/null
120.366_119.867_0.137
"
123,:,1669914611.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/France/pcnf/922_746.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/France/pcnf/922_746.cnf,,"bash: line 1: 603548 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/France/pcnf/922_746.cnf >> /dev/null
120.364_119.912_0.092
"
149,:,1669914731.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Greece/pcnf/34_5.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Greece/pcnf/34_5.cnf,,"0.232_0.214_0.018
"
150,:,1669914731.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Greece/pcnf/12_39.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Greece/pcnf/12_39.cnf,,"0.052_0.029_0.023
"
124,:,1669914613.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/France/pcnf/256_1400.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/France/pcnf/256_1400.cnf,,"bash: line 1: 603557 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/France/pcnf/256_1400.cnf >> /dev/null
120.364_119.933_0.067
"
125,:,1669914613.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/France/pcnf/1113_546.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/France/pcnf/1113_546.cnf,,"bash: line 1: 603561 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/France/pcnf/1113_546.cnf >> /dev/null
120.368_119.937_0.062
"
126,:,1669914613.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/France/pcnf/1322_154.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/France/pcnf/1322_154.cnf,,"bash: line 1: 603564 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/France/pcnf/1322_154.cnf >> /dev/null
120.372_119.887_0.117
"
127,:,1669914613.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/France/pcnf/47_1230.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/France/pcnf/47_1230.cnf,,"bash: line 1: 603568 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/France/pcnf/47_1230.cnf >> /dev/null
120.364_119.898_0.104
"
129,:,1669914613.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/France/pcnf/90_267.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/France/pcnf/90_267.cnf,,"bash: line 1: 603576 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/France/pcnf/90_267.cnf >> /dev/null
120.361_119.899_0.103
"
130,:,1669914613.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/France/pcnf/599_1007.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/France/pcnf/599_1007.cnf,,"bash: line 1: 603581 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/France/pcnf/599_1007.cnf >> /dev/null
120.370_119.904_0.099
"
152,:,1669914733.000,1.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Greece/pcnf/35_12.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Greece/pcnf/35_12.cnf,,"0.867_0.849_0.016
"
153,:,1669914733.000,1.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Greece/pcnf/22_15.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Greece/pcnf/22_15.cnf,,"0.906_0.884_0.019
"
158,:,1669914734.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Croatia/pcnf/20_13.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Croatia/pcnf/20_13.cnf,,"0.042_0.025_0.017
"
159,:,1669914734.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Croatia/pcnf/3_20.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Croatia/pcnf/3_20.cnf,,"0.041_0.027_0.014
"
160,:,1669914734.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Croatia/pcnf/21_4.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Croatia/pcnf/21_4.cnf,,"0.038_0.024_0.014
"
162,:,1669914734.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Croatia/pcnf/18_5.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Croatia/pcnf/18_5.cnf,,"0.039_0.022_0.017
"
161,:,1669914734.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Croatia/pcnf/2_19.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Croatia/pcnf/2_19.cnf,,"0.043_0.028_0.015
"
163,:,1669914734.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Croatia/pcnf/0_15.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Croatia/pcnf/0_15.cnf,,"0.045_0.026_0.019
"
164,:,1669914734.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Croatia/pcnf/22_19.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Croatia/pcnf/22_19.cnf,,"0.042_0.027_0.015
"
131,:,1669914614.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/France/pcnf/1023_943.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/France/pcnf/1023_943.cnf,,"bash: line 1: 603587 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/France/pcnf/1023_943.cnf >> /dev/null
120.377_119.873_0.131
"
165,:,1669914734.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Croatia/pcnf/7_8.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Croatia/pcnf/7_8.cnf,,"0.041_0.025_0.016
"
166,:,1669914734.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Croatia/pcnf/23_2.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Croatia/pcnf/23_2.cnf,,"0.038_0.020_0.018
"
167,:,1669914734.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Croatia/pcnf/7_13.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Croatia/pcnf/7_13.cnf,,"0.042_0.028_0.014
"
170,:,1669914734.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Hungary/pcnf/55_30.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Hungary/pcnf/55_30.cnf,,"0.042_0.026_0.015
"
157,:,1669914734.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Greece/pcnf/7_19.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Greece/pcnf/7_19.cnf,,"0.582_0.565_0.016
"
132,:,1669914614.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/France/pcnf/44_1357.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/France/pcnf/44_1357.cnf,,"bash: line 1: 603591 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/France/pcnf/44_1357.cnf >> /dev/null
120.348_119.905_0.097
"
148,:,1669914731.000,4.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Greece/pcnf/35_24.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Greece/pcnf/35_24.cnf,,"3.598_3.566_0.023
"
156,:,1669914734.000,1.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Greece/pcnf/4_6.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Greece/pcnf/4_6.cnf,,"1.851_1.821_0.025
"
138,:,1669914615.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Germany/pcnf/103_377.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Germany/pcnf/103_377.cnf,,"bash: line 1: 603617 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Germany/pcnf/103_377.cnf >> /dev/null
120.373_119.893_0.114
"
139,:,1669914616.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Germany/pcnf/1986_1076.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Germany/pcnf/1986_1076.cnf,,"bash: line 1: 603623 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Germany/pcnf/1986_1076.cnf >> /dev/null
120.431_119.869_0.140
"
177,:,1669914737.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Hungary/pcnf/35_13.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Hungary/pcnf/35_13.cnf,,"0.043_0.023_0.020
"
